"","suc","fechas","flujo_efe"
"11772",20,2022-01-07,12482095.7861096
"11773",20,2022-01-08,14697980.7127936
"11774",20,2022-01-09,18709296.1930495
"11775",20,2022-01-10,21764382.6253794
"11776",20,2022-01-11,28569517.9012856
"11777",20,2022-01-12,29038423.6469231
"11778",20,2022-01-13,33582487.3640258
"11779",20,2022-01-14,28351705.4339745
"11780",20,2022-01-15,18932847.1281186
"11781",20,2022-01-16,22874441.3379244
"11782",20,2022-01-17,16030683.1082959
"11783",20,2022-01-18,17166279.3832103
"11784",20,2022-01-19,21320669.3028128
"11785",20,2022-01-20,21122280.8807206
"11786",20,2022-01-21,21090508.450769
"11787",20,2022-01-22,22855122.8667462
"11788",20,2022-01-23,17182194.654078
"11789",20,2022-01-24,14402887.9751236
"11790",20,2022-01-25,11164577.6739618
"11791",20,2022-01-26,13995411.2851577
"11792",20,2022-01-27,14931586.9618643
"11793",20,2022-01-28,23099846.9374949
"11794",20,2022-01-29,22122494.8873797
"11795",20,2022-01-30,21516890.9396701
"11796",20,2022-01-31,32889858.1808516
"11797",20,2022-02-01,35661937.7225606
"11798",20,2022-02-02,43452745.2789426
"11799",20,2022-02-03,38964343.2447379
"11800",20,2022-02-04,44356459.5649904
"11801",20,2022-02-05,45082946.3522713
"11802",20,2022-02-06,44825041.2783052
"11803",20,2022-02-07,36930253.8336315
"11804",20,2022-02-08,32774023.7997924
"11805",20,2022-02-09,30971204.3657155
"11806",20,2022-02-10,30360532.0042959
"11807",20,2022-02-11,32220573.9723541
"11808",20,2022-02-12,33028732.8184163
"11809",20,2022-02-13,32777127.8452987
"11810",20,2022-02-14,26874156.6715587
"11811",20,2022-02-15,21245533.6580945
"11812",20,2022-02-16,21544356.3530087
"11813",20,2022-02-17,17642452.9195709
"11814",20,2022-02-18,24582711.7331664
"11815",20,2022-02-19,30419002.8613629
"11816",20,2022-02-20,26265698.2849042
"11817",20,2022-02-21,33697045.8238647
"11818",20,2022-02-22,29795256.4347777
"11819",20,2022-02-23,24369051.792684
"11820",20,2022-02-24,33026607.533647
"11821",20,2022-02-25,24345505.3307609
"11822",20,2022-02-26,23583711.4635701
"11823",20,2022-02-27,20309829.5454088
"11824",20,2022-02-28,18039860.2612461
"11825",20,2022-03-01,18080108.7858674
"11826",20,2022-03-02,13790393.5076926
"11827",20,2022-03-03,21572421.911612
"11828",20,2022-03-04,21142796.8832235
"11829",20,2022-03-05,23492056.9121482
"11830",20,2022-03-06,27639355.8633626
"11831",20,2022-03-07,30457005.6875045
"11832",20,2022-03-08,32208418.249752
"11833",20,2022-03-09,29011297.0739214
"11834",20,2022-03-10,25497401.1899212
"11835",20,2022-03-11,20881212.9709954
"11836",20,2022-03-12,22166709.7305062
"11837",20,2022-03-13,20203970.046922
"11838",20,2022-03-14,26402727.8702582
"11839",20,2022-03-15,27993598.5619759
"11840",20,2022-03-16,27302521.2587358
"11841",20,2022-03-17,26056889.7452525
"11842",20,2022-03-18,23361673.2528657
"11843",20,2022-03-19,19014027.8071509
"11844",20,2022-03-20,21791345.6907694
"11845",20,2022-03-21,14762480.1312254
"11846",20,2022-03-22,15710765.0501496
"11847",20,2022-03-23,18876317.7102072
"11848",20,2022-03-24,19464659.0346823
"11849",20,2022-03-25,16771277.6397925
"11850",20,2022-03-26,22230727.0463452
"11851",20,2022-03-27,26128923.7142668
"11852",20,2022-03-28,20355785.5735804
"11853",20,2022-03-29,19170407.0215219
"11854",20,2022-03-30,19580980.7778676
"11855",20,2022-03-31,17964998.3925728
"11856",20,2022-04-01,27114886.6831657
"11857",20,2022-04-02,31024812.6654781
"11858",20,2022-04-03,29032293.2158426
"11859",20,2022-04-04,29528531.9998541
"11860",20,2022-04-05,39215970.5435292
"11861",20,2022-04-06,36938303.7906994
"11862",20,2022-04-07,34470568.8140565
"11863",20,2022-04-08,26759231.1974421
"11864",20,2022-04-09,32003051.2827325
"11865",20,2022-04-10,26625797.0819138
"11866",20,2022-04-11,28653463.4636655
"11867",20,2022-04-12,30633202.4027131
"11868",20,2022-04-13,29234093.5670524
"11869",20,2022-04-14,24086725.5034354
"11870",20,2022-04-15,23288827.4238597
"11871",20,2022-04-16,22773512.9400059
"11872",20,2022-04-17,24569387.9032498
"11873",20,2022-04-18,18666739.7702657
"11874",20,2022-04-19,19457095.1944346
"11875",20,2022-04-20,12942973.0983135
"11876",20,2022-04-21,14779130.3671496
"11877",20,2022-04-22,16721382.7666459
"11878",20,2022-04-23,17061184.5578022
"11879",20,2022-04-24,22620457.7441122
"11880",20,2022-04-25,19819655.5437021
"11881",20,2022-04-26,25527876.4068047
"11882",20,2022-04-27,30839964.9961113
"11883",20,2022-04-28,32431853.0723718
"11884",20,2022-04-29,29826418.3483707
"11885",20,2022-04-30,32482965.6538352
"11886",20,2022-05-01,26299356.7728851
"11887",20,2022-05-02,30824821.5704697
"11888",20,2022-05-03,34116703.6665664
"11889",20,2022-05-04,40673194.7267813
"11890",20,2022-05-05,41169128.72896
"11891",20,2022-05-06,43498592.1239666
"11892",20,2022-05-07,47745732.6827886
"11893",20,2022-05-08,53850227.5963442
"11894",20,2022-05-09,54164467.1143713
"11895",20,2022-05-10,45815605.005725
"11896",20,2022-05-11,47159926.7379718
"11897",20,2022-05-12,48812585.285103
"11898",20,2022-05-13,56371304.6529303
"11899",20,2022-05-14,55501131.4690093
"11900",20,2022-05-15,61885869.7558765
"11901",20,2022-05-16,58111995.5348322
"11902",20,2022-05-17,50142141.2091323
"11903",20,2022-05-18,40482065.7146651
"11904",20,2022-05-19,36240634.2887431
"11905",20,2022-05-20,45984156.9485424
"11906",20,2022-05-21,48433375.4173166
"11907",20,2022-05-22,61045222.1461946
"11908",20,2022-05-23,58052798.3966413
"11909",20,2022-05-24,60488229.1554869
"11910",20,2022-05-25,57821461.2873814
"11911",20,2022-05-26,57956057.9504082
"11912",20,2022-05-27,57886395.7938651
"11913",20,2022-05-28,65894349.7997079
"11914",20,2022-05-29,65162082.7355785
"11915",20,2022-05-30,63913290.2331957
"11916",20,2022-05-31,64341765.542603
"11917",20,2022-06-01,60618911.1843455
"11918",20,2022-06-02,65155671.9846689
"11919",20,2022-06-03,58397692.2126686
"11920",20,2022-06-04,54548961.3423333
"11921",20,2022-06-05,56080404.0246607
"11922",20,2022-06-06,62958935.7530303
"11923",20,2022-06-07,69451571.1531734
"11924",20,2022-06-08,64841973.9758757
"11925",20,2022-06-09,69548273.2169063
"11926",20,2022-06-10,66710060.6108226
"11927",20,2022-06-11,68480852.910824
"11928",20,2022-06-12,75618636.714057
"11929",20,2022-06-13,83810819.2917055
"11930",20,2022-06-14,86834153.3135323
"11931",20,2022-06-15,83353513.8701972
"11932",20,2022-06-16,81409781.4924708
"11933",20,2022-06-17,76819522.3904086
"11934",20,2022-06-18,83446308.0249615
"11935",20,2022-06-19,87482434.9306397
"11936",20,2022-06-20,92128809.968374
"11937",20,2022-06-21,96489045.3062132
"11938",20,2022-06-22,101849288.7212
"11939",20,2022-06-23,99235367.6171425
"11940",20,2022-06-24,101507356.110128
"11941",20,2022-06-25,104587110.914372
"11942",20,2022-06-26,104874424.630904
"11943",20,2022-06-27,106182240.215596
"11944",20,2022-06-28,107653849.935787
"11945",20,2022-06-29,115130200.242597
"11946",20,2022-06-30,116804818.224071
"11947",20,2022-07-01,113493575.175981
"11948",20,2022-07-02,111641409.791311
"11949",20,2022-07-03,114062490.894175
"11950",20,2022-07-04,116658593.903277
"11951",20,2022-07-05,122911743.763927
"11952",20,2022-07-06,115929349.288017
"11953",20,2022-07-07,118797374.126318
"11954",20,2022-07-08,120004224.502653
"11955",20,2022-07-09,120640590.859057
"11956",20,2022-07-10,117532717.792366
"11957",20,2022-07-11,113241635.446248
"11958",20,2022-07-12,110549954.7221
"11959",20,2022-07-13,118084927.692576
"11960",20,2022-07-14,106526533.051568
"11961",20,2022-07-15,117911901.230653
"11962",20,2022-07-16,115893548.672584
"11963",20,2022-07-17,115095796.945118
"11964",20,2022-07-18,119397268.955052
"11965",20,2022-07-19,119447133.061804
"11966",20,2022-07-20,112259041.238535
"11967",20,2022-07-21,113037666.627191
"11968",20,2022-07-22,114730267.745841
"11969",20,2022-07-23,119553278.162866
"11970",20,2022-07-24,119662003.294309
"11971",20,2022-07-25,123274604.943119
"11972",20,2022-07-26,112650808.476806
"11973",20,2022-07-27,122908146.517233
"11974",20,2022-07-28,121896702.550862
"11975",20,2022-07-29,122178314.426507
"11976",20,2022-07-30,122690887.754703
"11977",20,2022-07-31,122814496.358505
"11978",20,2022-08-01,119148716.623645
"11979",20,2022-08-02,121390852.396949
"11980",20,2022-08-03,118635974.648049
"11981",20,2022-08-04,124029989.165736
"11982",20,2022-08-05,124482290.227247
"11983",20,2022-08-06,120767741.27855
"11984",20,2022-08-07,112203638.699578
"11985",20,2022-08-08,108653036.518482
"11986",20,2022-08-09,103856400.876453
"11987",20,2022-08-10,109295688.087171
"11988",20,2022-08-11,106163704.991641
"11989",20,2022-08-12,104048371.792686
"11990",20,2022-08-13,93262169.5786516
"11991",20,2022-08-14,90336832.4001166
"11992",20,2022-08-15,89144253.1465912
"11993",20,2022-08-16,94430278.4606025
"11994",20,2022-08-17,92937255.9072435
"11995",20,2022-08-18,92780420.2122345
"11996",20,2022-08-19,91332313.7209588
"11997",20,2022-08-20,93517191.9248859
"11998",20,2022-08-21,99649526.3599685
"11999",20,2022-08-22,112705343.507046
"12000",20,2022-08-23,102381420.106964
"12001",21,2021-01-01,-32203467.828356
"12002",21,2021-01-02,-45687616.7336842
"12003",21,2021-01-03,-36628460.3745255
"12004",21,2021-01-04,-41666017.1184204
"12005",21,2021-01-05,-45990901.0487408
"12006",21,2021-01-06,-52691472.8734223
"12007",21,2021-01-07,-35934552.1786646
"12008",21,2021-01-08,-38536507.7274169
"12009",21,2021-01-09,-32630817.971043
"12010",21,2021-01-10,-31240098.1688623
"12011",21,2021-01-11,-16676230.4145368
"12012",21,2021-01-12,-23146901.3543315
"12013",21,2021-01-13,-24128215.5281711
"12014",21,2021-01-14,-22746726.711611
"12015",21,2021-01-15,-20936193.3225812
"12016",21,2021-01-16,-20271633.18943
"12017",21,2021-01-17,-31118634.02935
"12018",21,2021-01-18,-30250310.362416
"12019",21,2021-01-19,-51680367.2233429
"12020",21,2021-01-20,-37906351.1319735
"12021",21,2021-01-21,-47760032.0422477
"12022",21,2021-01-22,-45367573.4195218
"12023",21,2021-01-23,-60165398.8671313
"12024",21,2021-01-24,-40816390.2991269
"12025",21,2021-01-25,-38468757.0733203
"12026",21,2021-01-26,-31363459.8325961
"12027",21,2021-01-27,-35761018.2801643
"12028",21,2021-01-28,-38020004.3000081
"12029",21,2021-01-29,-27496707.877883
"12030",21,2021-01-30,-42033017.1919694
"12031",21,2021-01-31,-28823289.455158
"12032",21,2021-02-01,-42482603.4958048
"12033",21,2021-02-02,-27580646.2573498
"12034",21,2021-02-03,-40759372.8727865
"12035",21,2021-02-04,-41750085.3108119
"12036",21,2021-02-05,-59432946.4450221
"12037",21,2021-02-06,-44825733.5894372
"12038",21,2021-02-07,-48653307.0509864
"12039",21,2021-02-08,-45992880.5941446
"12040",21,2021-02-09,-41260341.747937
"12041",21,2021-02-10,-30643010.0865625
"12042",21,2021-02-11,-39102624.2524278
"12043",21,2021-02-12,-33221382.2230352
"12044",21,2021-02-13,-43122667.0969056
"12045",21,2021-02-14,-45626269.7967544
"12046",21,2021-02-15,-46256433.0806369
"12047",21,2021-02-16,-54105326.7880209
"12048",21,2021-02-17,-53569839.0520279
"12049",21,2021-02-18,-64143757.6101706
"12050",21,2021-02-19,-62907451.2218918
"12051",21,2021-02-20,-43586565.1744851
"12052",21,2021-02-21,-50985907.7649441
"12053",21,2021-02-22,-57415962.5354693
"12054",21,2021-02-23,-42334060.7573604
"12055",21,2021-02-24,-50777475.0984048
"12056",21,2021-02-25,-38132846.02028
"12057",21,2021-02-26,-36464470.4643482
"12058",21,2021-02-27,-49645224.8800996
"12059",21,2021-02-28,-37158337.5774805
"12060",21,2021-03-01,-39805019.8288118
"12061",21,2021-03-02,-41782643.0758965
"12062",21,2021-03-03,-43380813.3617658
"12063",21,2021-03-04,-36873262.3295989
"12064",21,2021-03-05,-46954029.2788263
"12065",21,2021-03-06,-49820348.8468485
"12066",21,2021-03-07,-72972509.9161883
"12067",21,2021-03-08,-56343035.3344644
"12068",21,2021-03-09,-53637123.2023036
"12069",21,2021-03-10,-57264573.6990386
"12070",21,2021-03-11,-52422099.4466978
"12071",21,2021-03-12,-46829388.4448212
"12072",21,2021-03-13,-51851237.5085304
"12073",21,2021-03-14,-37292839.7553672
"12074",21,2021-03-15,-51859404.19891
"12075",21,2021-03-16,-39946940.8638403
"12076",21,2021-03-17,-44733923.1123351
"12077",21,2021-03-18,-44178103.7241108
"12078",21,2021-03-19,-49851994.0098729
"12079",21,2021-03-20,-66347072.959991
"12080",21,2021-03-21,-70247386.2023455
"12081",21,2021-03-22,-47207554.4704354
"12082",21,2021-03-23,-54707132.8609942
"12083",21,2021-03-24,-57002763.9926784
"12084",21,2021-03-25,-38717828.8507569
"12085",21,2021-03-26,-52409586.2642367
"12086",21,2021-03-27,-38463778.6552793
"12087",21,2021-03-28,-41183920.400933
"12088",21,2021-03-29,-49965113.4335814
"12089",21,2021-03-30,-42286291.6058728
"12090",21,2021-03-31,-35527493.3433767
"12091",21,2021-04-01,-48248755.4148315
"12092",21,2021-04-02,-41978504.7839961
"12093",21,2021-04-03,-34588901.9799846
"12094",21,2021-04-04,-39896883.0597505
"12095",21,2021-04-05,-39764750.9119467
"12096",21,2021-04-06,-64309390.8648702
"12097",21,2021-04-07,-51703325.9590026
"12098",21,2021-04-08,-46788059.0281182
"12099",21,2021-04-09,-37253676.2003896
"12100",21,2021-04-10,-44679005.2977716
"12101",21,2021-04-11,-29693617.2591904
"12102",21,2021-04-12,-33827869.7020237
"12103",21,2021-04-13,-28693585.0430651
"12104",21,2021-04-14,-31144234.4812697
"12105",21,2021-04-15,-28057027.931885
"12106",21,2021-04-16,-37142150.4112289
"12107",21,2021-04-17,-39674460.2984074
"12108",21,2021-04-18,-50480175.4522683
"12109",21,2021-04-19,-50882042.069362
"12110",21,2021-04-20,-62678942.4116312
"12111",21,2021-04-21,-33090815.0360179
"12112",21,2021-04-22,-38073971.6525637
"12113",21,2021-04-23,-39026763.1196415
"12114",21,2021-04-24,-14278659.3922593
"12115",21,2021-04-25,-38608891.5537353
"12116",21,2021-04-26,-24770858.561524
"12117",21,2021-04-27,-24970076.8982419
"12118",21,2021-04-28,-36248804.500638
"12119",21,2021-04-29,-29144273.0803263
"12120",21,2021-04-30,-13215417.5927097
"12121",21,2021-05-01,-29154127.0643533
"12122",21,2021-05-02,-14368867.9110477
"12123",21,2021-05-03,-12634678.6655226
"12124",21,2021-05-04,-20789581.5925048
"12125",21,2021-05-05,-20703035.254633
"12126",21,2021-05-06,-55881800.1048378
"12127",21,2021-05-07,-42185511.7684448
"12128",21,2021-05-08,-31905854.1236208
"12129",21,2021-05-09,-28556014.4021025
"12130",21,2021-05-10,-27127557.1108182
"12131",21,2021-05-11,-20487387.0744952
"12132",21,2021-05-12,-19553862.7917417
"12133",21,2021-05-13,-16618024.4255648
"12134",21,2021-05-14,-23489067.4780941
"12135",21,2021-05-15,-22643086.3561621
"12136",21,2021-05-16,-36201011.3378014
"12137",21,2021-05-17,-32635104.5962441
"12138",21,2021-05-18,-50768333.4542865
"12139",21,2021-05-19,-52006914.5474609
"12140",21,2021-05-20,-58418702.0724057
"12141",21,2021-05-21,-25095128.3075497
"12142",21,2021-05-22,-38226707.2379929
"12143",21,2021-05-23,-37268990.6231544
"12144",21,2021-05-24,-13254871.6646253
"12145",21,2021-05-25,-37133413.658867
"12146",21,2021-05-26,-23635399.5869516
"12147",21,2021-05-27,-18314563.6215518
"12148",21,2021-05-28,-38561070.7032577
"12149",21,2021-05-29,-24089000.1535996
"12150",21,2021-05-30,-26858540.6978567
"12151",21,2021-05-31,-34991898.3906491
"12152",21,2021-06-01,-16541223.416328
"12153",21,2021-06-02,-4135307.75334638
"12154",21,2021-06-03,-22112780.6084117
"12155",21,2021-06-04,-16595375.4551333
"12156",21,2021-06-05,-49422635.0490569
"12157",21,2021-06-06,-38584928.2617763
"12158",21,2021-06-07,-28647721.799959
"12159",21,2021-06-08,-18097380.9646439
"12160",21,2021-06-09,-22277010.1638768
"12161",21,2021-06-10,-878521.01587484
"12162",21,2021-06-11,-10724199.8205145
"12163",21,2021-06-12,-726749.194559872
"12164",21,2021-06-13,-12039538.9344831
"12165",21,2021-06-14,-7914170.70753685
"12166",21,2021-06-15,-21204894.3226487
"12167",21,2021-06-16,-17066617.2251404
"12168",21,2021-06-17,-33458068.9044628
"12169",21,2021-06-18,-38693996.7331527
"12170",21,2021-06-19,-50097631.0506974
"12171",21,2021-06-20,-4588085.66576763
"12172",21,2021-06-21,-19505687.7888216
"12173",21,2021-06-22,-18869200.6925828
"12174",21,2021-06-23,11942846.2796905
"12175",21,2021-06-24,-23060035.8488161
"12176",21,2021-06-25,-8108139.82948263
"12177",21,2021-06-26,-15476943.6836715
"12178",21,2021-06-27,-33997234.3147139
"12179",21,2021-06-28,-20298357.7722224
"12180",21,2021-06-29,-16158521.2111242
"12181",21,2021-06-30,-15681407.936897
"12182",21,2021-07-01,960603.31296682
"12183",21,2021-07-02,12734261.4230387
"12184",21,2021-07-03,-10339726.3944695
"12185",21,2021-07-04,-5599805.95549766
"12186",21,2021-07-05,-44036081.7351632
"12187",21,2021-07-06,-26137892.9595327
"12188",21,2021-07-07,-16733722.2771305
"12189",21,2021-07-08,-16333899.8431018
"12190",21,2021-07-09,-9434878.28504694
"12191",21,2021-07-10,2492369.33761547
"12192",21,2021-07-11,3362854.89462481
"12193",21,2021-07-12,10722421.1740694
"12194",21,2021-07-13,617152.345585715
"12195",21,2021-07-14,817265.642633144
"12196",21,2021-07-15,-13985483.1352273
"12197",21,2021-07-16,-3971156.56409738
"12198",21,2021-07-17,-18770838.4733223
"12199",21,2021-07-18,-27354452.6468459
"12200",21,2021-07-19,-36064660.5295678
"12201",21,2021-07-20,8677073.58231217
"12202",21,2021-07-21,-7889065.57118581
"12203",21,2021-07-22,-11032140.090968
"12204",21,2021-07-23,24402553.6068055
"12205",21,2021-07-24,-6510818.44937179
"12206",21,2021-07-25,7218323.53568312
"12207",21,2021-07-26,3647466.37310289
"12208",21,2021-07-27,-7676798.79364526
"12209",21,2021-07-28,-4596202.48391818
"12210",21,2021-07-29,9784804.22171615
"12211",21,2021-07-30,4283742.85982809
"12212",21,2021-07-31,33082480.7728866
"12213",21,2021-08-01,41910443.222431
"12214",21,2021-08-02,28410927.1292939
"12215",21,2021-08-03,25908454.7893118
"12216",21,2021-08-04,-5809010.6971257
"12217",21,2021-08-05,15593369.1405629
"12218",21,2021-08-06,23683868.3962532
"12219",21,2021-08-07,43001395.5475982
"12220",21,2021-08-08,36832173.250633
"12221",21,2021-08-09,64862789.2695043
"12222",21,2021-08-10,55078967.7544081
"12223",21,2021-08-11,61349891.9079681
"12224",21,2021-08-12,56049055.8925521
"12225",21,2021-08-13,48226539.9270592
"12226",21,2021-08-14,42214689.8460787
"12227",21,2021-08-15,39738160.5064542
"12228",21,2021-08-16,36178710.1352938
"12229",21,2021-08-17,25423775.8542704
"12230",21,2021-08-18,18132577.6497064
"12231",21,2021-08-19,54653828.6840384
"12232",21,2021-08-20,50665219.1218008
"12233",21,2021-08-21,46296809.5651374
"12234",21,2021-08-22,85896592.7397691
"12235",21,2021-08-23,60623313.8008187
"12236",21,2021-08-24,65671813.4289983
"12237",21,2021-08-25,71303444.9422861
"12238",21,2021-08-26,63827282.034749
"12239",21,2021-08-27,62411183.072121
"12240",21,2021-08-28,74237274.5957628
"12241",21,2021-08-29,77234602.0980061
"12242",21,2021-08-30,90617265.8311528
"12243",21,2021-08-31,113380416.07012
"12244",21,2021-09-01,92043348.1615764
"12245",21,2021-09-02,92520957.0874608
"12246",21,2021-09-03,54380177.4912803
"12247",21,2021-09-04,76152919.5915893
"12248",21,2021-09-05,87703154.0708073
"12249",21,2021-09-06,103617111.306036
"12250",21,2021-09-07,98790808.1050798
"12251",21,2021-09-08,126940256.42296
"12252",21,2021-09-09,104613217.792526
"12253",21,2021-09-10,116461096.509951
"12254",21,2021-09-11,112974659.59177
"12255",21,2021-09-12,98591955.2011345
"12256",21,2021-09-13,95441195.6070063
"12257",21,2021-09-14,87935607.7472602
"12258",21,2021-09-15,88065265.607015
"12259",21,2021-09-16,72909486.483701
"12260",21,2021-09-17,66189659.3657061
"12261",21,2021-09-18,106862089.692879
"12262",21,2021-09-19,97064378.6904158
"12263",21,2021-09-20,96826191.938751
"12264",21,2021-09-21,129941284.836172
"12265",21,2021-09-22,111048833.99369
"12266",21,2021-09-23,115763135.449057
"12267",21,2021-09-24,114638736.067668
"12268",21,2021-09-25,101212464.841488
"12269",21,2021-09-26,106683513.446412
